year	benchmark	value	avg
1	1	7.7	9.13
1	2	11.5	9.19
1	3	0	0
1	4	11.5	9.35
1	5	11.5	8.9
1	6	11.5	1.78
1	7	0	9.18
1	8	11.5	8.83
1	9	3.8	9.33
1	10	0	0
1	11	0	0
1	12	11.5	9.21
1	13	0	9.22
1	14	11.5	9.51
1	15	3.8	9.23
1	16	3.8	9.19
2	1	12.7	9.09
2	2	3.6	9.21
2	3	0	0
2	4	12.7	9.27
2	5	12.7	8.91
2	6	12.7	1.86
2	7	0	9.37
2	8	5.5	8.65
2	9	3.6	9.25
2	10	0	0
2	11	0	0
2	12	7.3	9.23
2	13	3.6	9.28
2	14	10.9	9.65
2	15	1.8	9.42
2	16	12.7	9.27
3	1	14	9.2
3	2	9.7	9.21
3	3	0	0
3	4	14	9.48
3	5	11.8	9.02
3	6	14	1.86
3	7	0	9.4
3	8	9.7	8.79
3	9	2.2	9.36
3	10	0	0
3	11	0	0
3	12	5.4	9.36
3	13	4.3	9.29
3	14	2.2	9.51
3	15	5.4	9.41
3	16	7.5	9.13
4	1	13.7	9.11
4	2	6.1	8.92
4	3	0	0
4	4	17.1	8.97
4	5	7.6	8.89
4	6	12.9	1.79
4	7	0	9.37
4	8	6.5	8.62
4	9	3.4	9.37
4	10	0	0
4	11	0	0
4	12	6.5	9.4
4	13	5.3	9.26
4	14	4.6	9.34
4	15	9.1	9.14
4	16	7.2	8.97
5	1	17.4	8.92
5	2	17.4	9.1
5	3	0	0
5	4	17.4	8.94
5	5	4.3	8.86
5	6	4.3	1.69
5	7	0	9.43
5	8	0	8.49
5	9	0	9.15
5	10	0	0
5	11	0	0
5	12	0	9.32
5	13	4.3	9.43
5	14	13	9.39
5	15	17.4	9.18
5	16	4.3	8.88
