year	benchmark	value	avg
1	1	8.3	9.12
1	2	8.3	9.1
1	3	0	0
1	4	8.3	9.44
1	5	8.3	9
1	6	8.3	1.8
1	7	0	9.19
1	8	8.3	9.01
1	9	8.3	9.45
1	10	0	0
1	11	8.3	9.45
1	12	8.3	9.17
1	13	8.3	9.26
1	14	0	9.31
1	15	8.3	9.06
1	16	8.3	8.57
2	1	10	9.16
2	2	10	9.06
2	3	0	0
2	4	10	9.44
2	5	10	8.97
2	6	10	1.85
2	7	0	8.97
2	8	10	9.02
2	9	0	9.4
2	10	0	0
2	11	10	9.44
2	12	10	9.26
2	13	0	9.29
2	14	0	9.36
2	15	10	9.24
2	16	10	8.52
3	1	5.6	9.19
3	2	11.1	9.11
3	3	0	0
3	4	11.1	9.38
3	5	11.1	8.95
3	6	11.1	1.82
3	7	0	9.03
3	8	11.1	8.92
3	9	0	9.41
3	10	0	0
3	11	11.1	9.4
3	12	11.1	9.28
3	13	0	9.27
3	14	0	9.38
3	15	11.1	9.24
3	16	5.6	8.46
4	1	4.5	9.26
4	2	9.1	9.19
4	3	0	0
4	4	9.1	9.26
4	5	9.1	9.09
4	6	0	1.83
4	7	0	9.11
4	8	4.5	9.05
4	9	9.1	9.5
4	10	0	0
4	11	9.1	9.43
4	12	9.1	9.45
4	13	9.1	9.36
4	14	9.1	9.42
4	15	9.1	9.23
4	16	9.1	8.59
5	1	0	9.29
5	2	10	9.33
5	3	0	0
5	4	10	9.27
5	5	10	9.25
5	6	0	0
5	7	0	9.15
5	8	10	9.2
5	9	10	9.56
5	10	0	0
5	11	10	9.61
5	12	0	0
5	13	10	9.45
5	14	10	9.5
5	15	10	9.46
5	16	10	8.86
