year	benchmark	value	avg
1	1	7.2	
1	2	14.6	
1	3	6.2	
1	4	2.5	
1	5	8.3	
1	6	0	
1	7	11.8	
1	8	6.9	
1	9	1.4	
1	10	8.1	
1	11	3.9	
1	12	0	
1	13	0	
1	14	7.2	
1	15	3.9	
1	16	10	
1	17	12.3		
2	1	7	
2	2	12.3	
2	3	12.3	
2	4	1.8	
2	5	0	
2	6	0	
2	7	3.5	
2	8	3.5	
2	9	12.3	
2	10	3.5	
2	11	12.3	
2	12	0	
2	13	0	
2	14	0	
2	15	9.1	
2	16	9.1	
2	17	9.1		
3	1	0	
3	2	9.1	
3	3	9.1	
3	4	0	
3	5	9.1	
3	6	0	
3	7	9.1	
3	8	9.1	
3	9	0	
3	10	9.1	
3	11	9.1	
3	12	0	
3	13	0	
3	14	0	
3	15	9.1	
3	16	9.1	
3	17	9.1		
4	1	9.1	
4	2	9.1	
4	3	9.1	
4	4	0	
4	5	0	
4	6	0	
4	7	0	
4	8	0	
4	9	0	
4	10	0	
4	11	0	
4	12	0	
4	13	0	
4	14	0	
4	15	0	
4	16	0	
4	17	0		
5	1	33.3	
5	2	33.3	
5	3	33.3	
5	4	0	
5	5	0	
5	6	0	
5	7	0	
5	8	0	
5	9	0	
5	10	0	
5	11	0	
5	12	0	
5	13	0	
5	14	0	
5	15	0	
5	16	0	
5	17	0		
