id,size,actions,impact,feasibility,attractiveness,positive,negative
02,2,Technician Knowledge and Expertise,1.063829787,5,106.3829787,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
04,3,Technician Knowledge and Expertise,1.675226217,5,167.5226217,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
06,3,Technician Knowledge and Expertise,1.418439716,5,141.8439716,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
07,3,Technician Knowledge and Expertise,1.418439716,5,141.8439716,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
08,4,Technician Knowledge and Expertise,5.881633651,5,588.1633651,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
09,4,Technician Knowledge and Expertise,2.482269504,5,248.2269504,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
10,4,Technician Knowledge and Expertise,2.384446075,5,238.4446075,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
11,4,Technician Knowledge and Expertise,2.384446075,5,238.4446075,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
16,5,Technician Knowledge and Expertise,5.881633651,5,588.1633651,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
17,5,Technician Knowledge and Expertise,5.881633651,5,588.1633651,"15266141 == Andy stated the are professional, knowledgeable, and have good customer service. <BR/>14284817 == Bo stated they have a quick response  and the technicians are very knowledgeable. <BR/>12883399 == Steve stated that he would recommend XXX Company because the technician was knowledgeable and reliable. <BR/>15265881 == Mark said he thought the mechanic was very knowledgeable. <BR/>13837215 == Gary stated that the prompt service and knowledgeable technicians are the reasons for this rating. <BR/>14921416 == Stacy stated XXX Company's technicians are nice, knowledgeable, and they get the job done in a timely manner. <BR/>14921834 == Mike stated the mechanics are very knowledgeable and thorough, and had cleaned up the work area before leaving. <BR/>",
