id,size,actions,impact,feasibility,attractiveness,positive,negative
1,2,Technician's Knowledge and Expertise,0.12956165,5,11.91967178,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
2,3,Technician's Knowledge and Expertise,1.048009789,5,92.22486144,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
3,4,Technician's Knowledge and Expertise,1.206362917,5,101.334485,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
4,4,Technician's Knowledge and Expertise,1.127186353,5,94.68365364,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
5,4,Technician's Knowledge and Expertise,1.115762869,5,93.72408096,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
6,5,Technician's Knowledge and Expertise,1.631037213,5,130.482977,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
7,5,Technician's Knowledge and Expertise,1.53746491,5,122.9971928,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
8,5,Technician's Knowledge and Expertise,1.382084037,5,110.566723,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
9,5,Technician's Knowledge and Expertise,1.28553948,5,102.8431584,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
11,6,Technician's Knowledge and Expertise,3.272035803,5,248.674721,"15248064 == Colin said XXX Company ins consistent in service and sends out skilled technicians. <BR/>14729919 == He said the technician was very professional and on time. <BR/>13945482 == Grant stated he likes XXX Company's professional attitude. <BR/>13945885 == Harold stated that the technician, Kyle Potter, is knowledgeable. Harold stated that he figures out the problem you have. <BR/>14942514 == Doug stated the technician was very knowledgeable and knew what he was doing. <BR/>13575970 == James stated they were quick, friendly, knowledgeable, and able to do a quick diagnosis. <BR/>14251391 == Dave stated the technicians he has dealt with have all been very knowledgeable and trouble shoot for the problem thoroughly. <BR/>13710702 == Chris stated they were very good at coming out quickly, knowledgeable and had it done in a timely manner. <BR/>14000002 == Austin stated that the technician there in Kindersley was very knowledgeable. <BR/>13080586 == Craig stated the technician was knowledgeable and experienced. <BR/>13709979 == Alex stated the mechanic was very professional, knowledgeable and friendly. <BR/>12309895 == Shane stated that they had knowledgeable technicians and good availability. <BR/>12619726 == He stated that the technician was knowledgeable and kept him informed. <BR/>12278999 == He stated they were prompt and the technician was knowledgeable. <BR/>13573613 == He said the technicians are knowledgeable. <BR/>13195629 == He stated that their mechanics are very knowledgeable and he goes to them when he needs their expertise. <BR/>14411964 == He said the technicians are knowledgeable and get the job done. <BR/>12309873 == Dave stated that XXX Company are very prompt and their technicians are very knowledgeable. <BR/>12726532 == He said the technicians have the right knowledge and tools to properly diagnose the repairs. <BR/>12854359 == Bobby said that they were on time and provided a good diagnosis. <BR/>",14247976 == Larry stated that the diagnosis on the problem was quick and repairs were done in a timely manner. <BR/>
