id,size,actions,impact,feasibility,attractiveness,positive,negative
1,3,Technician Knowledge and Expertise,0.974563883,5,91.60900497,"13844450 == Darrell stated that he has always liked NMC.  He added that the technicians are professional and thorough. <BR/>14140273 == Bill stated they were prompt, knowledgeable, and required little direction. <BR/>15132521 == After probing, Paul stated quick diagnosis an good communication as a factors for his recommendation. <BR/>13041387 == Martin stated he had a very knowledgeable technician and he did a good job. <BR/>13403765 == Bill stated the technicians are very knowledgeable. <BR/>14001060 == He stated that a few of the mechanics are very knowledgeable. <BR/>",
2,4,Technician Knowledge and Expertise,4.822778703,5,443.6956407,"13844450 == Darrell stated that he has always liked NMC.  He added that the technicians are professional and thorough. <BR/>14140273 == Bill stated they were prompt, knowledgeable, and required little direction. <BR/>15132521 == After probing, Paul stated quick diagnosis an good communication as a factors for his recommendation. <BR/>13041387 == Martin stated he had a very knowledgeable technician and he did a good job. <BR/>13403765 == Bill stated the technicians are very knowledgeable. <BR/>14001060 == He stated that a few of the mechanics are very knowledgeable. <BR/>",
3,5,Technician Knowledge and Expertise,5.536882213,5,498.3193992,"13844450 == Darrell stated that he has always liked NMC.  He added that the technicians are professional and thorough. <BR/>14140273 == Bill stated they were prompt, knowledgeable, and required little direction. <BR/>15132521 == After probing, Paul stated quick diagnosis an good communication as a factors for his recommendation. <BR/>13041387 == Martin stated he had a very knowledgeable technician and he did a good job. <BR/>13403765 == Bill stated the technicians are very knowledgeable. <BR/>14001060 == He stated that a few of the mechanics are very knowledgeable. <BR/>",
4,6,Technician Knowledge and Expertise,5.996408782,5,527.6839728,"13844450 == Darrell stated that he has always liked NMC.  He added that the technicians are professional and thorough. <BR/>14140273 == Bill stated they were prompt, knowledgeable, and required little direction. <BR/>15132521 == After probing, Paul stated quick diagnosis an good communication as a factors for his recommendation. <BR/>13041387 == Martin stated he had a very knowledgeable technician and he did a good job. <BR/>13403765 == Bill stated the technicians are very knowledgeable. <BR/>14001060 == He stated that a few of the mechanics are very knowledgeable. <BR/>",
0,2,Service Done Correctly,0.604229607,5,58.0060423,"13844796 == Ken stated they fix what needs to be fixed. <BR/>15132088 == Pat stated that they got the parts and fixed the problem. <BR/>14571369 == Rick stated that he would recommend NMC because they got the generator fixed. <BR/>14571843 == Craig stated that they opened up the motor and fixed the adjusting screw and got him back up and running in 24 hours. <BR/>14139529 == Mark stated they did a good job, adding they stay until it's done, and done correctly. <BR/>13041191 == Rick stated that NMC was able to get the equipment fixed and back to him so he could use it. <BR/>15416263 == Andrew stated he had issues with coolant leaking and they diagnosed and fixed the problem. <BR/>15252151 == Eric stated that the technicians came right out and fixed the leaks and bolts left from another service. <BR/>15251283 == Aaron stated that they do everything well.  He said Tom Templeton runs a good shop, service is good and pricing is reasonable. <BR/>14824944 == Dave stated that they got the machine fixed in a good time frame. <BR/>13712148 == Randy stated that the response time was very good and they got his machine fixed quickly. <BR/>14000785 == He stated NMC diagnosed and fixed the problem. <BR/>13575386 == Dave said that he is at NMC all of the time and everything that they do everything really well. <BR/>14000920 == He stated that they come when they are supposed to and they get it fixed in a timely manner. <BR/>14825120 == Ken stated that everything was done well and timely. <BR/>13322378 == Ken stated that NMC got him right in and fixed him up in one day, which he thought was pretty impressive. <BR/>15106734 == Steve stated that they called and showed up when they said they would. The work was well done and in a timely manner. <BR/>15106832 == Andrew stated they fixed the equipment in a timely manner. <BR/>13041778 == Janet stated that the service was completed on time. <BR/>","14974227 == Matt stated the communication was pretty bad and the machine is back in the shop due to  not fixed properly. <BR/>13607197 == Dustin stated they came out out quickly, and the problem was fixed quickly as well. <BR/>"
1,3,Service Done Correctly,0.974563883,5,91.60900497,"13844796 == Ken stated they fix what needs to be fixed. <BR/>15132088 == Pat stated that they got the parts and fixed the problem. <BR/>14571369 == Rick stated that he would recommend NMC because they got the generator fixed. <BR/>14571843 == Craig stated that they opened up the motor and fixed the adjusting screw and got him back up and running in 24 hours. <BR/>14139529 == Mark stated they did a good job, adding they stay until it's done, and done correctly. <BR/>13041191 == Rick stated that NMC was able to get the equipment fixed and back to him so he could use it. <BR/>15416263 == Andrew stated he had issues with coolant leaking and they diagnosed and fixed the problem. <BR/>15252151 == Eric stated that the technicians came right out and fixed the leaks and bolts left from another service. <BR/>15251283 == Aaron stated that they do everything well.  He said Tom Templeton runs a good shop, service is good and pricing is reasonable. <BR/>14824944 == Dave stated that they got the machine fixed in a good time frame. <BR/>13712148 == Randy stated that the response time was very good and they got his machine fixed quickly. <BR/>14000785 == He stated NMC diagnosed and fixed the problem. <BR/>13575386 == Dave said that he is at NMC all of the time and everything that they do everything really well. <BR/>14000920 == He stated that they come when they are supposed to and they get it fixed in a timely manner. <BR/>14825120 == Ken stated that everything was done well and timely. <BR/>13322378 == Ken stated that NMC got him right in and fixed him up in one day, which he thought was pretty impressive. <BR/>15106734 == Steve stated that they called and showed up when they said they would. The work was well done and in a timely manner. <BR/>15106832 == Andrew stated they fixed the equipment in a timely manner. <BR/>13041778 == Janet stated that the service was completed on time. <BR/>","14974227 == Matt stated the communication was pretty bad and the machine is back in the shop due to  not fixed properly. <BR/>13607197 == Dustin stated they came out out quickly, and the problem was fixed quickly as well. <BR/>"
2,4,Service Done Correctly,4.822778703,5,443.6956407,"13844796 == Ken stated they fix what needs to be fixed. <BR/>15132088 == Pat stated that they got the parts and fixed the problem. <BR/>14571369 == Rick stated that he would recommend NMC because they got the generator fixed. <BR/>14571843 == Craig stated that they opened up the motor and fixed the adjusting screw and got him back up and running in 24 hours. <BR/>14139529 == Mark stated they did a good job, adding they stay until it's done, and done correctly. <BR/>13041191 == Rick stated that NMC was able to get the equipment fixed and back to him so he could use it. <BR/>15416263 == Andrew stated he had issues with coolant leaking and they diagnosed and fixed the problem. <BR/>15252151 == Eric stated that the technicians came right out and fixed the leaks and bolts left from another service. <BR/>15251283 == Aaron stated that they do everything well.  He said Tom Templeton runs a good shop, service is good and pricing is reasonable. <BR/>14824944 == Dave stated that they got the machine fixed in a good time frame. <BR/>13712148 == Randy stated that the response time was very good and they got his machine fixed quickly. <BR/>14000785 == He stated NMC diagnosed and fixed the problem. <BR/>13575386 == Dave said that he is at NMC all of the time and everything that they do everything really well. <BR/>14000920 == He stated that they come when they are supposed to and they get it fixed in a timely manner. <BR/>14825120 == Ken stated that everything was done well and timely. <BR/>13322378 == Ken stated that NMC got him right in and fixed him up in one day, which he thought was pretty impressive. <BR/>15106734 == Steve stated that they called and showed up when they said they would. The work was well done and in a timely manner. <BR/>15106832 == Andrew stated they fixed the equipment in a timely manner. <BR/>13041778 == Janet stated that the service was completed on time. <BR/>","14974227 == Matt stated the communication was pretty bad and the machine is back in the shop due to  not fixed properly. <BR/>13607197 == Dustin stated they came out out quickly, and the problem was fixed quickly as well. <BR/>"
3,5,Service Done Correctly,5.536882213,5,498.3193992,"13844796 == Ken stated they fix what needs to be fixed. <BR/>15132088 == Pat stated that they got the parts and fixed the problem. <BR/>14571369 == Rick stated that he would recommend NMC because they got the generator fixed. <BR/>14571843 == Craig stated that they opened up the motor and fixed the adjusting screw and got him back up and running in 24 hours. <BR/>14139529 == Mark stated they did a good job, adding they stay until it's done, and done correctly. <BR/>13041191 == Rick stated that NMC was able to get the equipment fixed and back to him so he could use it. <BR/>15416263 == Andrew stated he had issues with coolant leaking and they diagnosed and fixed the problem. <BR/>15252151 == Eric stated that the technicians came right out and fixed the leaks and bolts left from another service. <BR/>15251283 == Aaron stated that they do everything well.  He said Tom Templeton runs a good shop, service is good and pricing is reasonable. <BR/>14824944 == Dave stated that they got the machine fixed in a good time frame. <BR/>13712148 == Randy stated that the response time was very good and they got his machine fixed quickly. <BR/>14000785 == He stated NMC diagnosed and fixed the problem. <BR/>13575386 == Dave said that he is at NMC all of the time and everything that they do everything really well. <BR/>14000920 == He stated that they come when they are supposed to and they get it fixed in a timely manner. <BR/>14825120 == Ken stated that everything was done well and timely. <BR/>13322378 == Ken stated that NMC got him right in and fixed him up in one day, which he thought was pretty impressive. <BR/>15106734 == Steve stated that they called and showed up when they said they would. The work was well done and in a timely manner. <BR/>15106832 == Andrew stated they fixed the equipment in a timely manner. <BR/>13041778 == Janet stated that the service was completed on time. <BR/>","14974227 == Matt stated the communication was pretty bad and the machine is back in the shop due to  not fixed properly. <BR/>13607197 == Dustin stated they came out out quickly, and the problem was fixed quickly as well. <BR/>"
4,6,Service Done Correctly,5.996408782,5,527.6839728,"13844796 == Ken stated they fix what needs to be fixed. <BR/>15132088 == Pat stated that they got the parts and fixed the problem. <BR/>14571369 == Rick stated that he would recommend NMC because they got the generator fixed. <BR/>14571843 == Craig stated that they opened up the motor and fixed the adjusting screw and got him back up and running in 24 hours. <BR/>14139529 == Mark stated they did a good job, adding they stay until it's done, and done correctly. <BR/>13041191 == Rick stated that NMC was able to get the equipment fixed and back to him so he could use it. <BR/>15416263 == Andrew stated he had issues with coolant leaking and they diagnosed and fixed the problem. <BR/>15252151 == Eric stated that the technicians came right out and fixed the leaks and bolts left from another service. <BR/>15251283 == Aaron stated that they do everything well.  He said Tom Templeton runs a good shop, service is good and pricing is reasonable. <BR/>14824944 == Dave stated that they got the machine fixed in a good time frame. <BR/>13712148 == Randy stated that the response time was very good and they got his machine fixed quickly. <BR/>14000785 == He stated NMC diagnosed and fixed the problem. <BR/>13575386 == Dave said that he is at NMC all of the time and everything that they do everything really well. <BR/>14000920 == He stated that they come when they are supposed to and they get it fixed in a timely manner. <BR/>14825120 == Ken stated that everything was done well and timely. <BR/>13322378 == Ken stated that NMC got him right in and fixed him up in one day, which he thought was pretty impressive. <BR/>15106734 == Steve stated that they called and showed up when they said they would. The work was well done and in a timely manner. <BR/>15106832 == Andrew stated they fixed the equipment in a timely manner. <BR/>13041778 == Janet stated that the service was completed on time. <BR/>","14974227 == Matt stated the communication was pretty bad and the machine is back in the shop due to  not fixed properly. <BR/>13607197 == Dustin stated they came out out quickly, and the problem was fixed quickly as well. <BR/>"
3,5,Price Competitiveness,5.536882213,5,498.3193992,"14180932 == Ryan shared that they provided a good price on steel and serviced three machines prompt  and in a time manner. <BR/>15251283 == Aaron stated that they do everything well.  He said Tom Templeton runs a good shop, service is good and pricing is reasonable. <BR/>13040822 == Bryce stated NMC did the service when they said they would and the price was reasonable. <BR/>",13044143 == Arnold shared that they provided a timely service however feel their prices are a little high. <BR/>
