id,size,actions,impact,feasibility,attractiveness,positive,negative
03,2,Technician Knowledge and Expertise,0.570884872,5,57.08848716,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
05,3,Technician Knowledge and Expertise,2.205018789,5,220.5018789,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
08,4,Technician Knowledge and Expertise,4.75737393,5,475.737393,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
10,4,Technician Knowledge and Expertise,2.448846217,5,244.8846217,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
11,4,Technician Knowledge and Expertise,2.405734661,5,240.5734661,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
13,4,Technician Knowledge and Expertise,0.380589914,5,38.05899144,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
14,5,Technician Knowledge and Expertise,5.137963844,5,513.7963844,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
15,5,Technician Knowledge and Expertise,5.119840515,5,511.9840515,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
17,5,Technician Knowledge and Expertise,2.854424358,5,285.4424358,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
19,6,Technician Knowledge and Expertise,5.816991687,5,581.6991687,"12297593 == He said the technician was knowledgeable and was able to fix the equipment. <BR/>12492274 == He stated that most of the technicians are knowledgeable and take their time to get the job done right and catch all problems. <BR/>12788680 == He stated they know all the ends and outs about CAT.  He stated the tech is knowledgeable and he gets right on the job. <BR/>15135781 == Nick stated that they technicians are knowledgeable, they got out as quickly as they could, and they got the job done. <BR/>12799836 == Ben stated that they had knowledgeable mechanics. <BR/>12379303 == Nathan stated Fabco Equipment is really easy to work with and the technicians are knowledgeable. <BR/>14284881 == Bill stated that the technician was professional and got it done in a minimum amount of time. <BR/>13333161 == Matt stated they arrived in a timely fashion, the mechanic was knowledgeable and they fixed the problem. <BR/>",
