id,size,actions,impact,feasibility,attractiveness,positive,negative
3,2,improve technician's knowledge,1.106724026,5,101.8186104,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
5,3,improve technician's knowledge,7.156129387,5,629.7393861,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
8,3,improve technician's knowledge,3.98081068,5,350.3113399,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
12,4,improve technician's knowledge,8.577942352,5,720.5471575,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
13,4,improve technician's knowledge,8.558563424,5,718.9193276,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
14,4,improve technician's knowledge,7.977812226,5,670.136227,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
16,4,improve technician's knowledge,7.657929628,5,643.2660887,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
18,4,improve technician's knowledge,5.319722814,5,446.8567164,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
19,4,improve technician's knowledge,4.817630764,5,404.6809842,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
20,4,improve technician's knowledge,4.399220722,5,369.5345407,"13448248 == Jacob said they were quick to respond, the field technician was knowledgeable, polite and took care of the problem. <BR/>14245614 == Henry stated the technician was very knowledgeable and professional. He stated he did the diagnostic work in a timely manner. <BR/>14149066 == Allen stated the technician was knowledgeable and professional. He stated he arrived very promptly. <BR/>",""
