id,size,actions,impact,feasibility,attractiveness,positive,negative
03,4,Technician Knowledge and Expertise,5.629434766,5,56.29434766,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
04,5,Technician Knowledge and Expertise,6.875929711,5,68.75929711,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
05,5,Technician Knowledge and Expertise,6.249692705,5,62.49692705,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
06,5,Technician Knowledge and Expertise,5.96077791,5,59.6077791,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
07,5,Technician Knowledge and Expertise,0.365296804,5,3.652968037,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
08,5,Technician Knowledge and Expertise,0.365296804,5,3.652968037,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
09,6,Technician Knowledge and Expertise,13.77670528,5,137.7670528,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
10,6,Technician Knowledge and Expertise,8.706625186,5,87.06625186,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
11,6,Technician Knowledge and Expertise,6.912435814,5,69.12435814,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
12,6,Technician Knowledge and Expertise,1.826484018,5,18.26484018,"15437977 == Keith shared that they are very knowledgeable about what they do, very courteous and keep you updated. <BR/>14494398 == He stated that the technician was very knowledgeable and personable. <BR/>15310924 == He stated that the technician was knowledgeable. <BR/>12689761 == Jacob stated they came out quickly, were knowledgeable, and easy to work with. <BR/>13426714 == He said the overall prefessionalism is good and the technicians are knowledgeable. <BR/>13164658 == He said the technicians are knowledgeable and get the repairs done quickly. <BR/>12747270 == Corey stated that he is a CAT fan.  Corey said that XXX Company's mechanics are knowledgeable and helpful. <BR/>13113018 == He said the technician was knowledgeable and efficient. <BR/>13997449 == James said they have knowledgeable technicians and the parts availability is good. <BR/>13845277 == He stated the tech is knowledgeable, quick and knows what he is doing. <BR/>14494361 == Angel said that the technician was knowledgeable. <BR/>13746111 == Josie said the technician had good communicating skills was able to do what needed to be done on this job. <BR/>",
