id,size,actions,impact,feasibility,attractiveness,positive,negative
01,3,Technician Knowledge and Expertise,2.252252252,5,22.52252252,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
03,3,Technician Knowledge and Expertise,0.772200772,5,7.722007722,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
04,3,Technician Knowledge and Expertise,0.315315315,5,3.153153153,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
05,4,Technician Knowledge and Expertise,4.033429033,5,40.33429033,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
06,5,Technician Knowledge and Expertise,4.843682969,5,48.43682969,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
07,5,Technician Knowledge and Expertise,4.7794245,5,47.794245,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
08,5,Technician Knowledge and Expertise,4.033429033,5,40.33429033,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
10,6,Technician Knowledge and Expertise,6.997686718,5,69.97686718,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
11,6,Technician Knowledge and Expertise,5.59633834,5,55.9633834,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
12,6,Technician Knowledge and Expertise,5.515428361,5,55.15428361,"13548296 == He said they were easy to get in touch with and had an available, knowledgeable technician. <BR/>13849002 == Mark stated the technician is always professional and informative. <BR/>15096362 == Mr. Haryett stated they are very reliable, and the field technicians are very knowledgeable. <BR/>14126704 == Matt said the technicians are very professional and very knowledgeable. <BR/>",
