id,size,actions,impact,feasibility,attractiveness,positive,negative
0,5,Technician Knowledge and Expertise,1.819002052,5,18.19002052,"13008169 == Jason stated that the technician was very professional, courteous and provided good communication regarding the repair. <BR/>12658058 == He said the technician was very knowledgeable. <BR/>13435032 == He stated they have a great service technician who is knowledgeable. <BR/>15279351 == Paul stated XXX Company came right away. He said the technician, Cary,was professional, personal and took care of the job. <BR/>13558632 == He stated accurate on the diagnosis and completing the job. <BR/>14006792 == Shawn stated that they have knowledgeable mechanics and have good people to work with overall. <BR/>",
1,5,Technician Knowledge and Expertise,2.294878372,5,22.94878372,"13008169 == Jason stated that the technician was very professional, courteous and provided good communication regarding the repair. <BR/>12658058 == He said the technician was very knowledgeable. <BR/>13435032 == He stated they have a great service technician who is knowledgeable. <BR/>15279351 == Paul stated XXX Company came right away. He said the technician, Cary,was professional, personal and took care of the job. <BR/>13558632 == He stated accurate on the diagnosis and completing the job. <BR/>14006792 == Shawn stated that they have knowledgeable mechanics and have good people to work with overall. <BR/>",
0,5,Service Done Correctly,1.819002052,5,18.19002052,"14240588 == Heather stated they responded in a timely manner and the equipment was fixed correctly. <BR/>14006838 == He stated that they were prompt and got the machine fixed. <BR/>13434992 == He stated the repair was completed in a timely manner. <BR/>12510633 == Court said that the equipment was fixed quickly. <BR/>12954480 == Curtis stated the timeliness of the repair and the ability of repair it correctly. <BR/>12715201 == He said they are knowledgeable, they know what they are doing, and the work is completed quickly. <BR/>12375815 == Cole said this repair was completed correctly. <BR/>12596403 == He said you can count on XXX Company and Caterpillar to do repairs correctly. <BR/>",
1,5,Service Done Correctly,2.294878372,5,22.94878372,"14240588 == Heather stated they responded in a timely manner and the equipment was fixed correctly. <BR/>14006838 == He stated that they were prompt and got the machine fixed. <BR/>13434992 == He stated the repair was completed in a timely manner. <BR/>12510633 == Court said that the equipment was fixed quickly. <BR/>12954480 == Curtis stated the timeliness of the repair and the ability of repair it correctly. <BR/>12715201 == He said they are knowledgeable, they know what they are doing, and the work is completed quickly. <BR/>12375815 == Cole said this repair was completed correctly. <BR/>12596403 == He said you can count on XXX Company and Caterpillar to do repairs correctly. <BR/>",
1,5,Dealer Response Time,2.294878372,5,22.94878372,14006795 == Chad stated they respond in a timely manner and they do good work . <BR/>14240588 == Heather stated they responded in a timely manner and the equipment was fixed correctly. <BR/>14500688 == Robert stated they responded to his call in a timely manner and sent a technician. <BR/>,
0,5,Proactive Communication,1.819002052,5,18.19002052,"14006859 == He stated that the communication was good. He stated that they kept him informed on what was going on. <BR/>14006817 == He said they have good communication. <BR/>13235256 == He stated the Hurricane store location have very good communication. <BR/>14006766 == Dave said that they were easy to get along with and communicated well. <BR/>12658205 == Bridget shared that they were ahead of schedule and kept her well informed. <BR/>14500652 == Ed stated they were quick with scheduling him in for service and he stated the response time to his phone call was very good. <BR/>14815791 == He said they have very good communication. <BR/>14404985 == Dan said XXX Company communicated well, both the service person and manager. <BR/>15389731 == Chris stated XXX Company provided good communication with recall work on his equipment. <BR/>",
1,5,Proactive Communication,2.294878372,5,22.94878372,"14006859 == He stated that the communication was good. He stated that they kept him informed on what was going on. <BR/>14006817 == He said they have good communication. <BR/>13235256 == He stated the Hurricane store location have very good communication. <BR/>14006766 == Dave said that they were easy to get along with and communicated well. <BR/>12658205 == Bridget shared that they were ahead of schedule and kept her well informed. <BR/>14500652 == Ed stated they were quick with scheduling him in for service and he stated the response time to his phone call was very good. <BR/>14815791 == He said they have very good communication. <BR/>14404985 == Dan said XXX Company communicated well, both the service person and manager. <BR/>15389731 == Chris stated XXX Company provided good communication with recall work on his equipment. <BR/>",
0,5,Care and Respect From Staff,1.819002052,5,18.19002052,14006816 == He stated that they were quick and have an excellent staff. He stated that they answered all of his questions. <BR/>14617310 == Mike stated XXX Company staff is very good. <BR/>,
1,5,Care and Respect From Staff,2.294878372,5,22.94878372,14006816 == He stated that they were quick and have an excellent staff. He stated that they answered all of his questions. <BR/>14617310 == Mike stated XXX Company staff is very good. <BR/>,
0,5,show Care and Respect from Technician,1.819002052,5,18.19002052,"12898620 == Lee stated the mechanic is excellent and knowledgable and  well trusted. <BR/>13435032 == He stated they have a great service technician who is knowledgeable. <BR/>13354923 == Larry said the technician was great made the repair and was available quickly. <BR/>12277054 == Paul said XXX Company's technicians are the best and easiest to work with on service. <BR/>13435043 == He stated everything was good, the scheduling was fantastic and the mechanic was good. <BR/>12276887 == He said the technician is really good and knows what he is doing. <BR/>13558600 == Ron said they treat him good,  he has a good relationship with the technician and he spends time to go over everything with him. <BR/>12898568 == Randy said they have a good service dept and good technicians. <BR/>",
