id,size,actions,impact,feasibility,attractiveness,positive,negative
10,3,Technician Knowledge and Expertise,5.425705166,5,542.5705166,"12827665 == He said the technician, &quotChew&quot was knowledgeable and timely. <BR/>12826976 == He stated the technician was knowledgeable. <BR/>12827654 == Frankie stated the technician was knowledgeable. <BR/>12428431 == Debbie stated the technician was very professional. <BR/>12727250 == He said XXX Company was timely, the technician was knowledgeable and pointed out other potential issues. <BR/>12476605 == Kenny stated the technician was very knowledgeable and helpful, and has provided good follow up. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>12827172 == Mike said XXX Company's technician was knowledgeable. <BR/>12211396 == Jimmy would recommend XXX Company because they have the proper knowledge to preform the job. <BR/>12428843 == Andrew stated the technician was knowledgeable and arrived in a timely manner. <BR/>12282767 == Chuck said XXX Company has great knowledge and everyone there did a good job. <BR/>",
11,4,Technician Knowledge and Expertise,8.49016983,5,849.016983,"12827665 == He said the technician, &quotChew&quot was knowledgeable and timely. <BR/>12826976 == He stated the technician was knowledgeable. <BR/>12827654 == Frankie stated the technician was knowledgeable. <BR/>12428431 == Debbie stated the technician was very professional. <BR/>12727250 == He said XXX Company was timely, the technician was knowledgeable and pointed out other potential issues. <BR/>12476605 == Kenny stated the technician was very knowledgeable and helpful, and has provided good follow up. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>12827172 == Mike said XXX Company's technician was knowledgeable. <BR/>12211396 == Jimmy would recommend XXX Company because they have the proper knowledge to preform the job. <BR/>12428843 == Andrew stated the technician was knowledgeable and arrived in a timely manner. <BR/>12282767 == Chuck said XXX Company has great knowledge and everyone there did a good job. <BR/>",
12,4,Technician Knowledge and Expertise,8.440372133,5,844.0372133,"12827665 == He said the technician, &quotChew&quot was knowledgeable and timely. <BR/>12826976 == He stated the technician was knowledgeable. <BR/>12827654 == Frankie stated the technician was knowledgeable. <BR/>12428431 == Debbie stated the technician was very professional. <BR/>12727250 == He said XXX Company was timely, the technician was knowledgeable and pointed out other potential issues. <BR/>12476605 == Kenny stated the technician was very knowledgeable and helpful, and has provided good follow up. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>12827172 == Mike said XXX Company's technician was knowledgeable. <BR/>12211396 == Jimmy would recommend XXX Company because they have the proper knowledge to preform the job. <BR/>12428843 == Andrew stated the technician was knowledgeable and arrived in a timely manner. <BR/>12282767 == Chuck said XXX Company has great knowledge and everyone there did a good job. <BR/>",
13,6,Technician Knowledge and Expertise,4.31372549,5,431.372549,"12827665 == He said the technician, &quotChew&quot was knowledgeable and timely. <BR/>12826976 == He stated the technician was knowledgeable. <BR/>12827654 == Frankie stated the technician was knowledgeable. <BR/>12428431 == Debbie stated the technician was very professional. <BR/>12727250 == He said XXX Company was timely, the technician was knowledgeable and pointed out other potential issues. <BR/>12476605 == Kenny stated the technician was very knowledgeable and helpful, and has provided good follow up. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>12827172 == Mike said XXX Company's technician was knowledgeable. <BR/>12211396 == Jimmy would recommend XXX Company because they have the proper knowledge to preform the job. <BR/>12428843 == Andrew stated the technician was knowledgeable and arrived in a timely manner. <BR/>12282767 == Chuck said XXX Company has great knowledge and everyone there did a good job. <BR/>",
14,6,Technician Knowledge and Expertise,2.352941176,5,235.2941176,"12827665 == He said the technician, &quotChew&quot was knowledgeable and timely. <BR/>12826976 == He stated the technician was knowledgeable. <BR/>12827654 == Frankie stated the technician was knowledgeable. <BR/>12428431 == Debbie stated the technician was very professional. <BR/>12727250 == He said XXX Company was timely, the technician was knowledgeable and pointed out other potential issues. <BR/>12476605 == Kenny stated the technician was very knowledgeable and helpful, and has provided good follow up. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>12827172 == Mike said XXX Company's technician was knowledgeable. <BR/>12211396 == Jimmy would recommend XXX Company because they have the proper knowledge to preform the job. <BR/>12428843 == Andrew stated the technician was knowledgeable and arrived in a timely manner. <BR/>12282767 == Chuck said XXX Company has great knowledge and everyone there did a good job. <BR/>",
15,7,Technician Knowledge and Expertise,9.019607843,5,901.9607843,"12827665 == He said the technician, &quotChew&quot was knowledgeable and timely. <BR/>12826976 == He stated the technician was knowledgeable. <BR/>12827654 == Frankie stated the technician was knowledgeable. <BR/>12428431 == Debbie stated the technician was very professional. <BR/>12727250 == He said XXX Company was timely, the technician was knowledgeable and pointed out other potential issues. <BR/>12476605 == Kenny stated the technician was very knowledgeable and helpful, and has provided good follow up. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>12827172 == Mike said XXX Company's technician was knowledgeable. <BR/>12211396 == Jimmy would recommend XXX Company because they have the proper knowledge to preform the job. <BR/>12428843 == Andrew stated the technician was knowledgeable and arrived in a timely manner. <BR/>12282767 == Chuck said XXX Company has great knowledge and everyone there did a good job. <BR/>",
13,6,Staff's Knowledge,4.31372549,5,431.372549,12212313 == Sammy said the guys are really knowledgeable. <BR/>12212312 == Den stated the shop manager is very knowledgeable and they are good to them. <BR/>,
14,6,Staff's Knowledge,2.352941176,5,235.2941176,12212313 == Sammy said the guys are really knowledgeable. <BR/>12212312 == Den stated the shop manager is very knowledgeable and they are good to them. <BR/>,
15,7,Staff's Knowledge,9.019607843,5,901.9607843,12212313 == Sammy said the guys are really knowledgeable. <BR/>12212312 == Den stated the shop manager is very knowledgeable and they are good to them. <BR/>,
01,2,Service Done Correctly,7.449708285,5,744.9708285,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
05,3,Service Done Correctly,8.440372133,5,844.0372133,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
06,3,Service Done Correctly,7.922513023,5,792.2513023,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
07,3,Service Done Correctly,7.514536682,5,751.4536682,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
08,3,Service Done Correctly,7.449708285,5,744.9708285,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
11,4,Service Done Correctly,8.49016983,5,849.016983,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
12,4,Service Done Correctly,8.440372133,5,844.0372133,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
13,6,Service Done Correctly,4.31372549,5,431.372549,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
14,6,Service Done Correctly,2.352941176,5,235.2941176,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
15,7,Service Done Correctly,9.019607843,5,901.9607843,"12727320 == Steve stated the shop manager kept him informed of everything and what was going on and what needed to be fixed. <BR/>12251082 == David stated they always get his equipment fixed quickly. <BR/>12770002 == He said when he calls and they come  quickly, and do the work correctly. <BR/>12827781 == He said he received a quick response and the work was done correctly. <BR/>12429344 == Tim stated the technician was on time, and the work done correctly. <BR/>12827641 == Travis stated timeliness in which the service was completed. <BR/>12769091 == Wallace said he liked how quickly the repair was completed by XXX Company. <BR/>12769929 == Gary said he liked that XXX Company was able to complete the repair correctly. <BR/>12530288 == Larry stated that the technicians are knowledgeable and the work is always resolved correctly. <BR/>",
02,2,Price Competitiveness,4.997897679,5,499.7897679,"12338397 == Brian said he is a longtime customer, the technicians show up on time, make the repair  and have good prices. <BR/>12476680 == Chris stated that they are trustworthy, they do what they say they will do and they have good prices as well. <BR/>",12673333 == Chad stated he felt the prices were expensive. <BR/>
05,3,Price Competitiveness,8.440372133,5,844.0372133,"12338397 == Brian said he is a longtime customer, the technicians show up on time, make the repair  and have good prices. <BR/>12476680 == Chris stated that they are trustworthy, they do what they say they will do and they have good prices as well. <BR/>",12673333 == Chad stated he felt the prices were expensive. <BR/>
09,3,Price Competitiveness,5.771681394,5,577.1681394,"12338397 == Brian said he is a longtime customer, the technicians show up on time, make the repair  and have good prices. <BR/>12476680 == Chris stated that they are trustworthy, they do what they say they will do and they have good prices as well. <BR/>",12673333 == Chad stated he felt the prices were expensive. <BR/>
10,3,Price Competitiveness,5.425705166,5,542.5705166,"12338397 == Brian said he is a longtime customer, the technicians show up on time, make the repair  and have good prices. <BR/>12476680 == Chris stated that they are trustworthy, they do what they say they will do and they have good prices as well. <BR/>",12673333 == Chad stated he felt the prices were expensive. <BR/>
11,4,Price Competitiveness,8.49016983,5,849.016983,"12338397 == Brian said he is a longtime customer, the technicians show up on time, make the repair  and have good prices. <BR/>12476680 == Chris stated that they are trustworthy, they do what they say they will do and they have good prices as well. <BR/>",12673333 == Chad stated he felt the prices were expensive. <BR/>
12,4,Price Competitiveness,8.440372133,5,844.0372133,"12338397 == Brian said he is a longtime customer, the technicians show up on time, make the repair  and have good prices. <BR/>12476680 == Chris stated that they are trustworthy, they do what they say they will do and they have good prices as well. <BR/>",12673333 == Chad stated he felt the prices were expensive. <BR/>
13,6,Price Competitiveness,4.31372549,5,431.372549,"12338397 == Brian said he is a longtime customer, the technicians show up on time, make the repair  and have good prices. <BR/>12476680 == Chris stated that they are trustworthy, they do what they say they will do and they have good prices as well. <BR/>",12673333 == Chad stated he felt the prices were expensive. <BR/>
15,7,Price Competitiveness,9.019607843,5,901.9607843,"12338397 == Brian said he is a longtime customer, the technicians show up on time, make the repair  and have good prices. <BR/>12476680 == Chris stated that they are trustworthy, they do what they say they will do and they have good prices as well. <BR/>",12673333 == Chad stated he felt the prices were expensive. <BR/>
04,2,Proactive Communication,1.814786521,5,181.4786521,"12530157 == Ben stated the guys that work there are friendly and provide good communication. <BR/>12826839 == Tal said XXX Company communicated well, called before they came and completed the repair as promised. <BR/>12727241 == Bill stated they were very knowledgeable and communicated well. <BR/>12476333 == Alton stated they are always responsive, and provide good communication regarding the service as well. <BR/>12179782 == Lori stated that the service technician takes good care of them, offers good communication and quality service overall. <BR/>12529994 == Thomas stated that the service technicians are very friendly, have a good attitude and communicate with them very well. <BR/>12728163 == Darren stated they provided good communication. <BR/>",
07,3,Proactive Communication,7.514536682,5,751.4536682,"12530157 == Ben stated the guys that work there are friendly and provide good communication. <BR/>12826839 == Tal said XXX Company communicated well, called before they came and completed the repair as promised. <BR/>12727241 == Bill stated they were very knowledgeable and communicated well. <BR/>12476333 == Alton stated they are always responsive, and provide good communication regarding the service as well. <BR/>12179782 == Lori stated that the service technician takes good care of them, offers good communication and quality service overall. <BR/>12529994 == Thomas stated that the service technicians are very friendly, have a good attitude and communicate with them very well. <BR/>12728163 == Darren stated they provided good communication. <BR/>",
10,3,Proactive Communication,5.425705166,5,542.5705166,"12530157 == Ben stated the guys that work there are friendly and provide good communication. <BR/>12826839 == Tal said XXX Company communicated well, called before they came and completed the repair as promised. <BR/>12727241 == Bill stated they were very knowledgeable and communicated well. <BR/>12476333 == Alton stated they are always responsive, and provide good communication regarding the service as well. <BR/>12179782 == Lori stated that the service technician takes good care of them, offers good communication and quality service overall. <BR/>12529994 == Thomas stated that the service technicians are very friendly, have a good attitude and communicate with them very well. <BR/>12728163 == Darren stated they provided good communication. <BR/>",
12,4,Proactive Communication,8.440372133,5,844.0372133,"12530157 == Ben stated the guys that work there are friendly and provide good communication. <BR/>12826839 == Tal said XXX Company communicated well, called before they came and completed the repair as promised. <BR/>12727241 == Bill stated they were very knowledgeable and communicated well. <BR/>12476333 == Alton stated they are always responsive, and provide good communication regarding the service as well. <BR/>12179782 == Lori stated that the service technician takes good care of them, offers good communication and quality service overall. <BR/>12529994 == Thomas stated that the service technicians are very friendly, have a good attitude and communicate with them very well. <BR/>12728163 == Darren stated they provided good communication. <BR/>",
13,6,Proactive Communication,4.31372549,5,431.372549,"12530157 == Ben stated the guys that work there are friendly and provide good communication. <BR/>12826839 == Tal said XXX Company communicated well, called before they came and completed the repair as promised. <BR/>12727241 == Bill stated they were very knowledgeable and communicated well. <BR/>12476333 == Alton stated they are always responsive, and provide good communication regarding the service as well. <BR/>12179782 == Lori stated that the service technician takes good care of them, offers good communication and quality service overall. <BR/>12529994 == Thomas stated that the service technicians are very friendly, have a good attitude and communicate with them very well. <BR/>12728163 == Darren stated they provided good communication. <BR/>",
14,6,Proactive Communication,2.352941176,5,235.2941176,"12530157 == Ben stated the guys that work there are friendly and provide good communication. <BR/>12826839 == Tal said XXX Company communicated well, called before they came and completed the repair as promised. <BR/>12727241 == Bill stated they were very knowledgeable and communicated well. <BR/>12476333 == Alton stated they are always responsive, and provide good communication regarding the service as well. <BR/>12179782 == Lori stated that the service technician takes good care of them, offers good communication and quality service overall. <BR/>12529994 == Thomas stated that the service technicians are very friendly, have a good attitude and communicate with them very well. <BR/>12728163 == Darren stated they provided good communication. <BR/>",
15,7,Proactive Communication,9.019607843,5,901.9607843,"12530157 == Ben stated the guys that work there are friendly and provide good communication. <BR/>12826839 == Tal said XXX Company communicated well, called before they came and completed the repair as promised. <BR/>12727241 == Bill stated they were very knowledgeable and communicated well. <BR/>12476333 == Alton stated they are always responsive, and provide good communication regarding the service as well. <BR/>12179782 == Lori stated that the service technician takes good care of them, offers good communication and quality service overall. <BR/>12529994 == Thomas stated that the service technicians are very friendly, have a good attitude and communicate with them very well. <BR/>12728163 == Darren stated they provided good communication. <BR/>",
08,3,Care and Respect From Staff,7.449708285,5,744.9708285,12251271 == Brad stated the guys are great and are helpful. <BR/>12377777 == Jessie said XXX Company does what they say they will do and do it fast. He added they are a good group of guys. <BR/>,
14,6,Care and Respect From Staff,2.352941176,5,235.2941176,12251271 == Brad stated the guys are great and are helpful. <BR/>12377777 == Jessie said XXX Company does what they say they will do and do it fast. He added they are a good group of guys. <BR/>,
15,7,Care and Respect From Staff,9.019607843,5,901.9607843,12251271 == Brad stated the guys are great and are helpful. <BR/>12377777 == Jessie said XXX Company does what they say they will do and do it fast. He added they are a good group of guys. <BR/>,
03,2,Care and Respect from Technician,3.063063063,5,306.3063063,"12568405 == Brian stated the field service technicians are great. <BR/>12428358 == Marsha stated the technicians are very friendly and knowledgeable. <BR/>12377516 == Jon stated that the technician that has been coming out is great, he fixes everything as needed, and he never has any problems. <BR/>12768739 == She stated good service and good technicians. <BR/>12211435 == Allen said the technicians are good but location is too far away. <BR/>12428454 == Charles said XXX Company's technician, Nat, is very good. <BR/>12529994 == Thomas stated that the service technicians are very friendly, have a good attitude and communicate with them very well. <BR/>12282767 == Chuck said XXX Company has great knowledge and everyone there did a good job. <BR/>",
