id,size,actions,impact,feasibility,attractiveness,positive,negative
1,2,Technician Knowledge and Expertise,1.013941698,5,10.13941698,"12982501 == Steve shared that they were pretty knowledgeable. <BR/>12213511 == He said the technician was very professional. <BR/>12867741 == He stated that they were friendly, knowledgeable and provided good service. <BR/>13412048 == Brian stated they are prompt ,knowledgeable, and a pleasure to deal with. <BR/>13455176 == He stated that their people skills were good. <BR/>14637683 == Tye stated that his technician was very professional and they were one time for the service. <BR/>13213146 == He stated that the technician was very knowledgeable. <BR/>12630376 == Rod stated the employees share knowledge and the repair time is quick. <BR/>14318964 == Marty stated the service calls and their abilities.  He said the mechanics are very knowledgeable. <BR/>15420560 == He said the service call was very quick, the technician was very professional and did a good job. <BR/>",13672074 == Jason stated he was pleased with XXX Company' overall communication regarding the diagnosis of the problem. <BR/>
2,3,Technician Knowledge and Expertise,1.267427123,5,12.67427123,"12982501 == Steve shared that they were pretty knowledgeable. <BR/>12213511 == He said the technician was very professional. <BR/>12867741 == He stated that they were friendly, knowledgeable and provided good service. <BR/>13412048 == Brian stated they are prompt ,knowledgeable, and a pleasure to deal with. <BR/>13455176 == He stated that their people skills were good. <BR/>14637683 == Tye stated that his technician was very professional and they were one time for the service. <BR/>13213146 == He stated that the technician was very knowledgeable. <BR/>12630376 == Rod stated the employees share knowledge and the repair time is quick. <BR/>14318964 == Marty stated the service calls and their abilities.  He said the mechanics are very knowledgeable. <BR/>15420560 == He said the service call was very quick, the technician was very professional and did a good job. <BR/>",13672074 == Jason stated he was pleased with XXX Company' overall communication regarding the diagnosis of the problem. <BR/>
3,3,Technician Knowledge and Expertise,0.207397166,5,2.07397166,"12982501 == Steve shared that they were pretty knowledgeable. <BR/>12213511 == He said the technician was very professional. <BR/>12867741 == He stated that they were friendly, knowledgeable and provided good service. <BR/>13412048 == Brian stated they are prompt ,knowledgeable, and a pleasure to deal with. <BR/>13455176 == He stated that their people skills were good. <BR/>14637683 == Tye stated that his technician was very professional and they were one time for the service. <BR/>13213146 == He stated that the technician was very knowledgeable. <BR/>12630376 == Rod stated the employees share knowledge and the repair time is quick. <BR/>14318964 == Marty stated the service calls and their abilities.  He said the mechanics are very knowledgeable. <BR/>15420560 == He said the service call was very quick, the technician was very professional and did a good job. <BR/>",13672074 == Jason stated he was pleased with XXX Company' overall communication regarding the diagnosis of the problem. <BR/>
4,4,Technician Knowledge and Expertise,5.381951792,5,53.81951792,"12982501 == Steve shared that they were pretty knowledgeable. <BR/>12213511 == He said the technician was very professional. <BR/>12867741 == He stated that they were friendly, knowledgeable and provided good service. <BR/>13412048 == Brian stated they are prompt ,knowledgeable, and a pleasure to deal with. <BR/>13455176 == He stated that their people skills were good. <BR/>14637683 == Tye stated that his technician was very professional and they were one time for the service. <BR/>13213146 == He stated that the technician was very knowledgeable. <BR/>12630376 == Rod stated the employees share knowledge and the repair time is quick. <BR/>14318964 == Marty stated the service calls and their abilities.  He said the mechanics are very knowledgeable. <BR/>15420560 == He said the service call was very quick, the technician was very professional and did a good job. <BR/>",13672074 == Jason stated he was pleased with XXX Company' overall communication regarding the diagnosis of the problem. <BR/>
5,4,Technician Knowledge and Expertise,1.981795138,5,19.81795138,"12982501 == Steve shared that they were pretty knowledgeable. <BR/>12213511 == He said the technician was very professional. <BR/>12867741 == He stated that they were friendly, knowledgeable and provided good service. <BR/>13412048 == Brian stated they are prompt ,knowledgeable, and a pleasure to deal with. <BR/>13455176 == He stated that their people skills were good. <BR/>14637683 == Tye stated that his technician was very professional and they were one time for the service. <BR/>13213146 == He stated that the technician was very knowledgeable. <BR/>12630376 == Rod stated the employees share knowledge and the repair time is quick. <BR/>14318964 == Marty stated the service calls and their abilities.  He said the mechanics are very knowledgeable. <BR/>15420560 == He said the service call was very quick, the technician was very professional and did a good job. <BR/>",13672074 == Jason stated he was pleased with XXX Company' overall communication regarding the diagnosis of the problem. <BR/>
7,5,Technician Knowledge and Expertise,7.081593511,5,70.81593511,"12982501 == Steve shared that they were pretty knowledgeable. <BR/>12213511 == He said the technician was very professional. <BR/>12867741 == He stated that they were friendly, knowledgeable and provided good service. <BR/>13412048 == Brian stated they are prompt ,knowledgeable, and a pleasure to deal with. <BR/>13455176 == He stated that their people skills were good. <BR/>14637683 == Tye stated that his technician was very professional and they were one time for the service. <BR/>13213146 == He stated that the technician was very knowledgeable. <BR/>12630376 == Rod stated the employees share knowledge and the repair time is quick. <BR/>14318964 == Marty stated the service calls and their abilities.  He said the mechanics are very knowledgeable. <BR/>15420560 == He said the service call was very quick, the technician was very professional and did a good job. <BR/>",13672074 == Jason stated he was pleased with XXX Company' overall communication regarding the diagnosis of the problem. <BR/>
8,6,Technician Knowledge and Expertise,8.571562691,5,85.71562691,"12982501 == Steve shared that they were pretty knowledgeable. <BR/>12213511 == He said the technician was very professional. <BR/>12867741 == He stated that they were friendly, knowledgeable and provided good service. <BR/>13412048 == Brian stated they are prompt ,knowledgeable, and a pleasure to deal with. <BR/>13455176 == He stated that their people skills were good. <BR/>14637683 == Tye stated that his technician was very professional and they were one time for the service. <BR/>13213146 == He stated that the technician was very knowledgeable. <BR/>12630376 == Rod stated the employees share knowledge and the repair time is quick. <BR/>14318964 == Marty stated the service calls and their abilities.  He said the mechanics are very knowledgeable. <BR/>15420560 == He said the service call was very quick, the technician was very professional and did a good job. <BR/>",13672074 == Jason stated he was pleased with XXX Company' overall communication regarding the diagnosis of the problem. <BR/>
2,3,Service Done Correctly,1.267427123,5,12.67427123,"15301138 == He said the technician did what he told him and it seems to work well. <BR/>14262156 == Nate stated that XXX Company diagnosed and fixed his equipment in a timely manner. <BR/>13213127 == He stated that they fixed everything in a timely fashion and were easy to work with. <BR/>12630916 == John stated that he did a good, thorough job and did some extra work that he found needed to be fixed. <BR/>13534573 == Todd said XXX Company fixed the equipment. <BR/>12433256 == The customer said they did not have any problems and the service was completed when it was suppose to be. <BR/>13960099 == Tony stated that they always do things well. <BR/>15136236 == Mark stated they showed up and fixed his equipment. <BR/>13587501 == He stated everything was done well. <BR/>14259840 == Brett stated overall the job was well done by XXX Company. <BR/>14637896 == Devin stated that they showed up on time, fixed the problem correctly and did it in a timely manner. <BR/>13671429 == John stated that they had quick repsonse to their generatorr issues and fixed it right the first time. <BR/>12934124 == He stated they kept him informed and fixed his truck. <BR/>14578575 == Nate stated that they got out here in a timely fashion and fixed the problem so they were back up and running. <BR/>12287124 == Steve said it is because XXX Company has done really well for him, overall, for his services. <BR/>12339300 == Kris stated they are efficient at what they do and they do the work well. <BR/>13671296 == He stated that it is all is good and that everything they do is done well. <BR/>14263392 == Scott stated XXX Company fixed his equipment in a timely manner and his need was urgent. <BR/>12934597 == He stated knowledge and the ability to do the repairs correctly. <BR/>13587693 == Leslie stated that they got her truck fixed. <BR/>13671728 == Chuck stated that XXX Company was able to fixed the equipment and Scott was helpful to get them up and running again. <BR/>12379576 == Gale stated the fixed the machine is a short amount of time; the technician was good and thorough. <BR/>",
3,3,Service Done Correctly,0.207397166,5,2.07397166,"15301138 == He said the technician did what he told him and it seems to work well. <BR/>14262156 == Nate stated that XXX Company diagnosed and fixed his equipment in a timely manner. <BR/>13213127 == He stated that they fixed everything in a timely fashion and were easy to work with. <BR/>12630916 == John stated that he did a good, thorough job and did some extra work that he found needed to be fixed. <BR/>13534573 == Todd said XXX Company fixed the equipment. <BR/>12433256 == The customer said they did not have any problems and the service was completed when it was suppose to be. <BR/>13960099 == Tony stated that they always do things well. <BR/>15136236 == Mark stated they showed up and fixed his equipment. <BR/>13587501 == He stated everything was done well. <BR/>14259840 == Brett stated overall the job was well done by XXX Company. <BR/>14637896 == Devin stated that they showed up on time, fixed the problem correctly and did it in a timely manner. <BR/>13671429 == John stated that they had quick repsonse to their generatorr issues and fixed it right the first time. <BR/>12934124 == He stated they kept him informed and fixed his truck. <BR/>14578575 == Nate stated that they got out here in a timely fashion and fixed the problem so they were back up and running. <BR/>12287124 == Steve said it is because XXX Company has done really well for him, overall, for his services. <BR/>12339300 == Kris stated they are efficient at what they do and they do the work well. <BR/>13671296 == He stated that it is all is good and that everything they do is done well. <BR/>14263392 == Scott stated XXX Company fixed his equipment in a timely manner and his need was urgent. <BR/>12934597 == He stated knowledge and the ability to do the repairs correctly. <BR/>13587693 == Leslie stated that they got her truck fixed. <BR/>13671728 == Chuck stated that XXX Company was able to fixed the equipment and Scott was helpful to get them up and running again. <BR/>12379576 == Gale stated the fixed the machine is a short amount of time; the technician was good and thorough. <BR/>",
4,4,Service Done Correctly,5.381951792,5,53.81951792,"15301138 == He said the technician did what he told him and it seems to work well. <BR/>14262156 == Nate stated that XXX Company diagnosed and fixed his equipment in a timely manner. <BR/>13213127 == He stated that they fixed everything in a timely fashion and were easy to work with. <BR/>12630916 == John stated that he did a good, thorough job and did some extra work that he found needed to be fixed. <BR/>13534573 == Todd said XXX Company fixed the equipment. <BR/>12433256 == The customer said they did not have any problems and the service was completed when it was suppose to be. <BR/>13960099 == Tony stated that they always do things well. <BR/>15136236 == Mark stated they showed up and fixed his equipment. <BR/>13587501 == He stated everything was done well. <BR/>14259840 == Brett stated overall the job was well done by XXX Company. <BR/>14637896 == Devin stated that they showed up on time, fixed the problem correctly and did it in a timely manner. <BR/>13671429 == John stated that they had quick repsonse to their generatorr issues and fixed it right the first time. <BR/>12934124 == He stated they kept him informed and fixed his truck. <BR/>14578575 == Nate stated that they got out here in a timely fashion and fixed the problem so they were back up and running. <BR/>12287124 == Steve said it is because XXX Company has done really well for him, overall, for his services. <BR/>12339300 == Kris stated they are efficient at what they do and they do the work well. <BR/>13671296 == He stated that it is all is good and that everything they do is done well. <BR/>14263392 == Scott stated XXX Company fixed his equipment in a timely manner and his need was urgent. <BR/>12934597 == He stated knowledge and the ability to do the repairs correctly. <BR/>13587693 == Leslie stated that they got her truck fixed. <BR/>13671728 == Chuck stated that XXX Company was able to fixed the equipment and Scott was helpful to get them up and running again. <BR/>12379576 == Gale stated the fixed the machine is a short amount of time; the technician was good and thorough. <BR/>",
