id,size,actions,impact,feasibility,attractiveness,positive,negative
07,4,Technician Knowledge and Expertise,15.453779,5,154.53779,13761704 == Jonathan stated they were able to find out what problems were occurring and the mechanic was very professional. <BR/>,
09,5,Technician Knowledge and Expertise,17.92840656,5,179.2840656,13761704 == Jonathan stated they were able to find out what problems were occurring and the mechanic was very professional. <BR/>,
10,5,Technician Knowledge and Expertise,16.76646707,5,167.6646707,13761704 == Jonathan stated they were able to find out what problems were occurring and the mechanic was very professional. <BR/>,
11,6,Technician Knowledge and Expertise,21.55688623,5,215.5688623,13761704 == Jonathan stated they were able to find out what problems were occurring and the mechanic was very professional. <BR/>,
02,2,Staff's Knowledge,10.35336786,5,103.5336786,14401763 == Marybeth stated the service guy was professional and does a great job. <BR/>,
05,3,Staff's Knowledge,12.93413174,5,129.3413174,14401763 == Marybeth stated the service guy was professional and does a great job. <BR/>,
09,5,Staff's Knowledge,17.92840656,5,179.2840656,14401763 == Marybeth stated the service guy was professional and does a great job. <BR/>,
11,6,Staff's Knowledge,21.55688623,5,215.5688623,14401763 == Marybeth stated the service guy was professional and does a great job. <BR/>,
00,1,Service Done Correctly,9.041189113,5,90.41189113,14988503 == He stated that they misdiagnosed the problem so it took them three trips to finally repair it correctly. <BR/>13281522 == Mei stated that was was done particularly well was the preventative maintenance service. <BR/>14253475 == Michael stated the inability to repair it correctly. The service technician had to come four times. <BR/>,
01,2,Service Done Correctly,12.93413174,5,129.3413174,14988503 == He stated that they misdiagnosed the problem so it took them three trips to finally repair it correctly. <BR/>13281522 == Mei stated that was was done particularly well was the preventative maintenance service. <BR/>14253475 == Michael stated the inability to repair it correctly. The service technician had to come four times. <BR/>,
02,2,Service Done Correctly,10.35336786,5,103.5336786,14988503 == He stated that they misdiagnosed the problem so it took them three trips to finally repair it correctly. <BR/>13281522 == Mei stated that was was done particularly well was the preventative maintenance service. <BR/>14253475 == Michael stated the inability to repair it correctly. The service technician had to come four times. <BR/>,
03,2,Service Done Correctly,10.2387939,5,102.387939,14988503 == He stated that they misdiagnosed the problem so it took them three trips to finally repair it correctly. <BR/>13281522 == Mei stated that was was done particularly well was the preventative maintenance service. <BR/>14253475 == Michael stated the inability to repair it correctly. The service technician had to come four times. <BR/>,
04,3,Service Done Correctly,14.13173653,5,141.3173653,14988503 == He stated that they misdiagnosed the problem so it took them three trips to finally repair it correctly. <BR/>13281522 == Mei stated that was was done particularly well was the preventative maintenance service. <BR/>14253475 == Michael stated the inability to repair it correctly. The service technician had to come four times. <BR/>,
