id,size,actions,impact,feasibility,attractiveness,positive,negative
02,5,Care and Respect From Staff,1.4492753623188406,5,7.246376811594203,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
02,5,Knowledgeable Staff,1.4492753623188406,5,7.246376811594203,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
02,5,Competitive Pricing,1.4492753623188406,5,7.246376811594203,"","Rich stated they get all their tires there,the pricing is better, they deliver, and have better service. (13606430)<BR/>",
03,5,Timely Parts Arrival,1.207729468599034,5,6.03864734299517,"Kirk said NMC was able to process his order in a very timely manner.  He appreciated NMC getting to him right away. (13754162)<BR/>Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
03,5,Service Completed Successfully,1.207729468599034,5,6.03864734299517,"Josh stated that they have the parts on hand, the service is quick, and they have done well for him. (13267272)<BR/>He stated that he thinks they do everything well. (13712599)<BR/>Dan said they do everything well. (14614551)<BR/>","",
03,5,Care and Respect From Staff,1.207729468599034,5,6.03864734299517,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
03,5,Parts Availability,1.207729468599034,5,6.03864734299517,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
03,5,Knowledgeable Staff,1.207729468599034,5,6.03864734299517,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
04,6,Timely Parts Arrival,7.165861513687601,5,35.829307568438004,"Kirk said NMC was able to process his order in a very timely manner.  He appreciated NMC getting to him right away. (13754162)<BR/>Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
04,6,Service Completed Successfully,7.165861513687601,5,35.829307568438004,"Josh stated that they have the parts on hand, the service is quick, and they have done well for him. (13267272)<BR/>He stated that he thinks they do everything well. (13712599)<BR/>Dan said they do everything well. (14614551)<BR/>","",
04,6,Care and Respect From Staff,7.165861513687601,5,35.829307568438004,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
04,6,Parts Availability,7.165861513687601,5,35.829307568438004,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
04,6,Knowledgeable Staff,7.165861513687601,5,35.829307568438004,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
04,6,Competitive Pricing,7.165861513687601,5,35.829307568438004,"","Rich stated they get all their tires there,the pricing is better, they deliver, and have better service. (13606430)<BR/>",
05,6,Timely Parts Arrival,5.636070853462157,5,28.180354267310786,"Kirk said NMC was able to process his order in a very timely manner.  He appreciated NMC getting to him right away. (13754162)<BR/>Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
05,6,Service Completed Successfully,5.636070853462157,5,28.180354267310786,"Josh stated that they have the parts on hand, the service is quick, and they have done well for him. (13267272)<BR/>He stated that he thinks they do everything well. (13712599)<BR/>Dan said they do everything well. (14614551)<BR/>","",
05,6,Care and Respect From Staff,5.636070853462157,5,28.180354267310786,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
05,6,Parts Availability,5.636070853462157,5,28.180354267310786,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
05,6,Knowledgeable Staff,5.636070853462157,5,28.180354267310786,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
05,6,Parts Quality,5.636070853462157,5,28.180354267310786,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Carl shared that they have two really good parts representatives there yet others that may require some attention. (13404111)<BR/>Larry stated he would recommend because they have good parts availability. (13197994)<BR/>","",
06,6,Service Completed Successfully,3.864734299516908,5,19.32367149758454,"Josh stated that they have the parts on hand, the service is quick, and they have done well for him. (13267272)<BR/>He stated that he thinks they do everything well. (13712599)<BR/>Dan said they do everything well. (14614551)<BR/>","",
06,6,Care and Respect From Staff,3.864734299516908,5,19.32367149758454,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
06,6,Parts Availability,3.864734299516908,5,19.32367149758454,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
06,6,Knowledgeable Staff,3.864734299516908,5,19.32367149758454,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
06,6,Competitive Pricing,3.864734299516908,5,19.32367149758454,"","Rich stated they get all their tires there,the pricing is better, they deliver, and have better service. (13606430)<BR/>",
06,6,Parts Quality,3.864734299516908,5,19.32367149758454,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Carl shared that they have two really good parts representatives there yet others that may require some attention. (13404111)<BR/>Larry stated he would recommend because they have good parts availability. (13197994)<BR/>","",
07,6,Timely Parts Arrival,3.3816425120772946,5,16.908212560386474,"Kirk said NMC was able to process his order in a very timely manner.  He appreciated NMC getting to him right away. (13754162)<BR/>Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
07,6,Communication Quality,3.3816425120772946,5,16.908212560386474,"Chuck stated they provided good communication and quick parts. (14403676)<BR/>Steven stated NMC gave a very good response with the quote and information for his parts orders. (14402805)<BR/>","",
07,6,Order Accuracy,3.3816425120772946,5,16.908212560386474,"Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
07,6,Parts Availability,3.3816425120772946,5,16.908212560386474,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
07,6,Knowledgeable Staff,3.3816425120772946,5,16.908212560386474,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
07,6,Parts Quality,3.3816425120772946,5,16.908212560386474,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Carl shared that they have two really good parts representatives there yet others that may require some attention. (13404111)<BR/>Larry stated he would recommend because they have good parts availability. (13197994)<BR/>","",
08,7,Timely Parts Arrival,10.961582700713137,5,54.807913503565686,"Kirk said NMC was able to process his order in a very timely manner.  He appreciated NMC getting to him right away. (13754162)<BR/>Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
08,7,Service Completed Successfully,10.961582700713137,5,54.807913503565686,"Josh stated that they have the parts on hand, the service is quick, and they have done well for him. (13267272)<BR/>He stated that he thinks they do everything well. (13712599)<BR/>Dan said they do everything well. (14614551)<BR/>","",
08,7,Care and Respect From Staff,10.961582700713137,5,54.807913503565686,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
08,7,Parts Availability,10.961582700713137,5,54.807913503565686,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
08,7,Knowledgeable Staff,10.961582700713137,5,54.807913503565686,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
08,7,Competitive Pricing,10.961582700713137,5,54.807913503565686,"","Rich stated they get all their tires there,the pricing is better, they deliver, and have better service. (13606430)<BR/>",
08,7,Parts Quality,10.961582700713137,5,54.807913503565686,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Carl shared that they have two really good parts representatives there yet others that may require some attention. (13404111)<BR/>Larry stated he would recommend because they have good parts availability. (13197994)<BR/>","",
09,7,Timely Parts Arrival,3.3816425120772946,5,16.908212560386474,"Kirk said NMC was able to process his order in a very timely manner.  He appreciated NMC getting to him right away. (13754162)<BR/>Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
09,7,Communication Quality,3.3816425120772946,5,16.908212560386474,"Chuck stated they provided good communication and quick parts. (14403676)<BR/>Steven stated NMC gave a very good response with the quote and information for his parts orders. (14402805)<BR/>","",
09,7,Order Accuracy,3.3816425120772946,5,16.908212560386474,"Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
09,7,Care and Respect From Staff,3.3816425120772946,5,16.908212560386474,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
09,7,Parts Availability,3.3816425120772946,5,16.908212560386474,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
09,7,Knowledgeable Staff,3.3816425120772946,5,16.908212560386474,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
09,7,Parts Quality,3.3816425120772946,5,16.908212560386474,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Carl shared that they have two really good parts representatives there yet others that may require some attention. (13404111)<BR/>Larry stated he would recommend because they have good parts availability. (13197994)<BR/>","",
10,8,Timely Parts Arrival,10.07591442374051,5,50.379572118702555,"Kirk said NMC was able to process his order in a very timely manner.  He appreciated NMC getting to him right away. (13754162)<BR/>Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
10,8,Service Completed Successfully,10.07591442374051,5,50.379572118702555,"Josh stated that they have the parts on hand, the service is quick, and they have done well for him. (13267272)<BR/>He stated that he thinks they do everything well. (13712599)<BR/>Dan said they do everything well. (14614551)<BR/>","",
10,8,Communication Quality,10.07591442374051,5,50.379572118702555,"Chuck stated they provided good communication and quick parts. (14403676)<BR/>Steven stated NMC gave a very good response with the quote and information for his parts orders. (14402805)<BR/>","",
10,8,Order Accuracy,10.07591442374051,5,50.379572118702555,"Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
10,8,Care and Respect From Staff,10.07591442374051,5,50.379572118702555,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
10,8,Parts Availability,10.07591442374051,5,50.379572118702555,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
10,8,Knowledgeable Staff,10.07591442374051,5,50.379572118702555,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
10,8,Parts Quality,10.07591442374051,5,50.379572118702555,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Carl shared that they have two really good parts representatives there yet others that may require some attention. (13404111)<BR/>Larry stated he would recommend because they have good parts availability. (13197994)<BR/>","",
11,9,Timely Parts Arrival,11.042097998619738,5,55.21048999309869,"Kirk said NMC was able to process his order in a very timely manner.  He appreciated NMC getting to him right away. (13754162)<BR/>Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
11,9,Service Completed Successfully,11.042097998619738,5,55.21048999309869,"Josh stated that they have the parts on hand, the service is quick, and they have done well for him. (13267272)<BR/>He stated that he thinks they do everything well. (13712599)<BR/>Dan said they do everything well. (14614551)<BR/>","",
11,9,Communication Quality,11.042097998619738,5,55.21048999309869,"Chuck stated they provided good communication and quick parts. (14403676)<BR/>Steven stated NMC gave a very good response with the quote and information for his parts orders. (14402805)<BR/>","",
11,9,Order Accuracy,11.042097998619738,5,55.21048999309869,"Bruce stated they are knowledgeable, and get the parts orders correct the first time. (14139485)<BR/>","",
11,9,Care and Respect From Staff,11.042097998619738,5,55.21048999309869,"After probing, Chris said that nothing stands out but, the parts staff are good and they are easy to talk to. (13754671)<BR/>He stated they guys are always real friendly and they work extra hard to find parts. (13090351)<BR/>They have a good staff who try their best. (13403135)<BR/>Travis stated he feels the parts cost too much.  He also stated NMC's parts staff is good. (14462502)<BR/>Steve stated NMC parts staff was very helpful. (13930619)<BR/>Bill stated they have a very helpful and knowledgeable parts staff. (13091072)<BR/>","",
11,9,Parts Availability,11.042097998619738,5,55.21048999309869,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Allen stated that he would recommend NMC because they are very knowledgeable about parts and machines. (15106066)<BR/>Myron stated that technicians were knowledgeable about equipment. (15105608)<BR/>Chris stated that they're quick and knowledgeable about parts. (14739030)<BR/>","Todd said that the parts that he needed were not available.   Todd said that he needed Princeton Teledyne parts. (13267002)<BR/>He stated they do not have enough inventory.  He stated he has been there twice and they were out of oil. (13266960)<BR/>",
11,9,Knowledgeable Staff,11.042097998619738,5,55.21048999309869,"Mark stated they have a knowledgeable staff. (13929731)<BR/>Matt stated that the four parts guys are very knowledgeable and he likes the fact that they have been there for a while. (14572798)<BR/>Joe stated they have a knowledgeable staff, that goes out of their way to be helpful. (13929277)<BR/>Rick stated NMC's staff was pretty knowledgeable. (14181758)<BR/>Mike stated NMC's staff is very knowledgeable. (14403213)<BR/>","",
11,9,Competitive Pricing,11.042097998619738,5,55.21048999309869,"","Rich stated they get all their tires there,the pricing is better, they deliver, and have better service. (13606430)<BR/>",
11,9,Parts Quality,11.042097998619738,5,55.21048999309869,"Eric stated they had the needed parts, adding they keep good inventory. (13929486)<BR/>Carl shared that they have two really good parts representatives there yet others that may require some attention. (13404111)<BR/>Larry stated he would recommend because they have good parts availability. (13197994)<BR/>","",
