id,size,actions,impact,feasibility,attractiveness,positive,negative
06,5,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
07,5,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
07,5,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
07,5,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
07,5,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
07,5,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
08,5,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
08,5,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
08,5,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
08,5,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
08,5,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
09,6,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
09,6,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
09,6,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
09,6,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
09,6,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
09,6,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
10,6,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
10,6,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
10,6,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
10,6,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
10,6,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
10,6,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
11,6,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
11,6,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
11,6,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
11,6,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
11,6,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
11,6,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
12,7,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
12,7,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
12,7,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
12,7,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
12,7,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
12,7,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
12,7,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
13,7,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
13,7,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
13,7,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
13,7,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
13,7,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
13,7,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
13,7,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
14,7,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
14,7,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
14,7,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
14,7,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
14,7,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
14,7,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
14,7,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
15,8,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
15,8,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
15,8,Order Accuracy,16.666666666666668,5,83.33333333333334,"","",
15,8,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
15,8,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
15,8,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
15,8,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
15,8,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
16,8,Timely Parts Arrival,16.666666666666668,5,83.33333333333334,"","",
16,8,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
16,8,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
16,8,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
16,8,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
16,8,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
16,8,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
16,8,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
17,8,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
17,8,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
17,8,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
17,8,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
17,8,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
17,8,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
17,8,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
17,8,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
18,8,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
18,8,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
18,8,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
18,8,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
18,8,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
18,8,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
18,8,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
18,8,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
19,8,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
19,8,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
19,8,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
19,8,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
19,8,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
19,8,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
19,8,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
19,8,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
20,9,Timely Parts Arrival,16.666666666666668,5,83.33333333333334,"","",
20,9,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
20,9,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
20,9,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
20,9,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
20,9,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
20,9,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
20,9,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
20,9,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
21,9,Timely Parts Arrival,16.666666666666668,5,83.33333333333334,"","",
21,9,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
21,9,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
21,9,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
21,9,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
21,9,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
21,9,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
21,9,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
21,9,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
22,9,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
22,9,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
22,9,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
22,9,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
22,9,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
22,9,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
22,9,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
22,9,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
22,9,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
23,9,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
23,9,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
23,9,Order Accuracy,16.666666666666668,5,83.33333333333334,"","",
23,9,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
23,9,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
23,9,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
23,9,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
23,9,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
23,9,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
24,9,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
24,9,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
24,9,Order Accuracy,16.666666666666668,5,83.33333333333334,"","",
24,9,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
24,9,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
24,9,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
24,9,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
24,9,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
24,9,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
25,10,Timely Parts Arrival,16.666666666666668,5,83.33333333333334,"","",
25,10,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
25,10,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
25,10,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
25,10,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
25,10,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
25,10,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
25,10,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
25,10,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
25,10,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
26,10,Timely Parts Arrival,16.666666666666668,5,83.33333333333334,"","",
26,10,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
26,10,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
26,10,Order Accuracy,16.666666666666668,5,83.33333333333334,"","",
26,10,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
26,10,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
26,10,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
26,10,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
26,10,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
26,10,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
27,10,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
27,10,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
27,10,Order Accuracy,16.666666666666668,5,83.33333333333334,"","",
27,10,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
27,10,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
27,10,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
27,10,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
27,10,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
27,10,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
27,10,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
28,10,Timely Parts Arrival,16.666666666666668,5,83.33333333333334,"","",
28,10,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
28,10,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
28,10,Order Accuracy,16.666666666666668,5,83.33333333333334,"","",
28,10,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
28,10,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
28,10,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
28,10,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
28,10,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
28,10,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
29,11,Timely Parts Arrival,16.666666666666668,5,83.33333333333334,"","",
29,11,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
29,11,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
29,11,Order Accuracy,16.666666666666668,5,83.33333333333334,"","",
29,11,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
29,11,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
29,11,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
29,11,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
29,11,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
29,11,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
29,11,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
30,12,Timely Parts Arrival,16.666666666666668,5,83.33333333333334,"","",
30,12,Service Completed Successfully,16.666666666666668,5,83.33333333333334,"","",
30,12,Communication Quality,16.666666666666668,5,83.33333333333334,"","",
30,12,Order Accuracy,16.666666666666668,5,83.33333333333334,"","",
30,12,Ease of Order,16.666666666666668,5,83.33333333333334,"","",
30,12,Care and Respect From Staff,16.666666666666668,5,83.33333333333334,"","",
30,12,Parts Availability,16.666666666666668,5,83.33333333333334,"","",
30,12,Communication Timeliness,16.666666666666668,5,83.33333333333334,"","",
30,12,Knowledgeable Staff,16.666666666666668,5,83.33333333333334,"","",
30,12,Competitive Pricing,16.666666666666668,5,83.33333333333334,"","",
30,12,Sufficient Staff,16.666666666666668,5,83.33333333333334,"","",
30,12,Parts Quality,16.666666666666668,5,83.33333333333334,"Scott stated that the they have good customer service and prompt delivery on parts. (13273195)<BR/>","",
