id,size,actions,impact,feasibility,attractiveness,positive,negative
05,2,Parts Quality,0.5376344086021505,5,2.6881720430107525,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
06,3,Ease of Order,2.150537634408602,5,10.75268817204301,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
06,3,Competitive Pricing,2.150537634408602,5,10.75268817204301,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
06,3,Parts Quality,2.150537634408602,5,10.75268817204301,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
07,3,Ease of Order,2.0872865275142316,5,10.436432637571158,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
07,3,Care and Respect From Staff,2.0872865275142316,5,10.436432637571158,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
07,3,Competitive Pricing,2.0872865275142316,5,10.436432637571158,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
08,3,Care and Respect From Staff,1.460046384145056,5,7.300231920725279,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
08,3,Competitive Pricing,1.460046384145056,5,7.300231920725279,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
08,3,Parts Quality,1.460046384145056,5,7.300231920725279,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
09,4,Ease of Order,3.072949609951508,5,15.364748049757539,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
09,4,Care and Respect From Staff,3.072949609951508,5,15.364748049757539,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
09,4,Competitive Pricing,3.072949609951508,5,15.364748049757539,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
09,4,Parts Quality,3.072949609951508,5,15.364748049757539,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
10,4,Timely Parts Arrival,1.6129032258064515,5,8.064516129032258,"Aaron said thath they had the order ready when promised. (13993929)<BR/>","",
10,4,Ease of Order,1.6129032258064515,5,8.064516129032258,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
10,4,Parts Availability,1.6129032258064515,5,8.064516129032258,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
10,4,Parts Quality,1.6129032258064515,5,8.064516129032258,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
11,5,Timely Parts Arrival,3.225806451612903,5,16.129032258064516,"Aaron said thath they had the order ready when promised. (13993929)<BR/>","",
11,5,Ease of Order,3.225806451612903,5,16.129032258064516,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
11,5,Parts Availability,3.225806451612903,5,16.129032258064516,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
11,5,Competitive Pricing,3.225806451612903,5,16.129032258064516,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
11,5,Parts Quality,3.225806451612903,5,16.129032258064516,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
12,5,Timely Parts Arrival,1.6129032258064515,5,8.064516129032258,"Aaron said thath they had the order ready when promised. (13993929)<BR/>","",
12,5,Ease of Order,1.6129032258064515,5,8.064516129032258,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
12,5,Care and Respect From Staff,1.6129032258064515,5,8.064516129032258,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
12,5,Parts Availability,1.6129032258064515,5,8.064516129032258,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
12,5,Parts Quality,1.6129032258064515,5,8.064516129032258,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
13,6,Timely Parts Arrival,3.225806451612903,5,16.129032258064516,"Aaron said thath they had the order ready when promised. (13993929)<BR/>","",
13,6,Ease of Order,3.225806451612903,5,16.129032258064516,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
13,6,Care and Respect From Staff,3.225806451612903,5,16.129032258064516,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
13,6,Parts Availability,3.225806451612903,5,16.129032258064516,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
13,6,Competitive Pricing,3.225806451612903,5,16.129032258064516,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
13,6,Parts Quality,3.225806451612903,5,16.129032258064516,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
14,8,Communication Quality,2.0872865275142316,5,10.436432637571158,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>Tim stated XXX Company Company has good call back time, good follow-through,and good communication. (12650299)<BR/>","",
14,8,Order Accuracy,2.0872865275142316,5,10.436432637571158,"He stated that they were able to get him the parts that he needed and provided good communication regarding the parts order. (12451583)<BR/>Connie stated that her order was accurate. (12953817)<BR/>Justin said that they were accurate with his parts order and provide free and quick delivery. (14495386)<BR/>She stated that there were no issues and the parts order was correct. (13991535)<BR/>","",
14,8,Ease of Order,2.0872865275142316,5,10.436432637571158,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
14,8,Care and Respect From Staff,2.0872865275142316,5,10.436432637571158,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
14,8,Parts Availability,2.0872865275142316,5,10.436432637571158,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
14,8,Knowledgeable Staff,2.0872865275142316,5,10.436432637571158,"Ruben stated the parts staff is very knowledgeable. (12550878)<BR/>","",
14,8,Competitive Pricing,2.0872865275142316,5,10.436432637571158,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
14,8,Parts Quality,2.0872865275142316,5,10.436432637571158,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
15,9,Timely Parts Arrival,2.6881720430107525,5,13.440860215053762,"Aaron said thath they had the order ready when promised. (13993929)<BR/>","",
15,9,Communication Quality,2.6881720430107525,5,13.440860215053762,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>Tim stated XXX Company Company has good call back time, good follow-through,and good communication. (12650299)<BR/>","",
15,9,Order Accuracy,2.6881720430107525,5,13.440860215053762,"He stated that they were able to get him the parts that he needed and provided good communication regarding the parts order. (12451583)<BR/>Connie stated that her order was accurate. (12953817)<BR/>Justin said that they were accurate with his parts order and provide free and quick delivery. (14495386)<BR/>She stated that there were no issues and the parts order was correct. (13991535)<BR/>","",
15,9,Ease of Order,2.6881720430107525,5,13.440860215053762,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
15,9,Care and Respect From Staff,2.6881720430107525,5,13.440860215053762,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
15,9,Parts Availability,2.6881720430107525,5,13.440860215053762,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
15,9,Knowledgeable Staff,2.6881720430107525,5,13.440860215053762,"Ruben stated the parts staff is very knowledgeable. (12550878)<BR/>","",
15,9,Competitive Pricing,2.6881720430107525,5,13.440860215053762,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
15,9,Parts Quality,2.6881720430107525,5,13.440860215053762,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
16,9,Service Completed Successfully,1.6129032258064515,5,8.064516129032258,"Joe stated that he always buys his parts from them and they do everything well. (14496268)<BR/>","",
16,9,Communication Quality,1.6129032258064515,5,8.064516129032258,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>Tim stated XXX Company Company has good call back time, good follow-through,and good communication. (12650299)<BR/>","",
16,9,Order Accuracy,1.6129032258064515,5,8.064516129032258,"He stated that they were able to get him the parts that he needed and provided good communication regarding the parts order. (12451583)<BR/>Connie stated that her order was accurate. (12953817)<BR/>Justin said that they were accurate with his parts order and provide free and quick delivery. (14495386)<BR/>She stated that there were no issues and the parts order was correct. (13991535)<BR/>","",
16,9,Ease of Order,1.6129032258064515,5,8.064516129032258,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
16,9,Care and Respect From Staff,1.6129032258064515,5,8.064516129032258,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
16,9,Parts Availability,1.6129032258064515,5,8.064516129032258,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
16,9,Communication Timeliness,1.6129032258064515,5,8.064516129032258,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>","",
16,9,Knowledgeable Staff,1.6129032258064515,5,8.064516129032258,"Ruben stated the parts staff is very knowledgeable. (12550878)<BR/>","",
16,9,Parts Quality,1.6129032258064515,5,8.064516129032258,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
17,10,Service Completed Successfully,3.225806451612904,5,16.12903225806452,"Joe stated that he always buys his parts from them and they do everything well. (14496268)<BR/>","",
17,10,Communication Quality,3.225806451612904,5,16.12903225806452,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>Tim stated XXX Company Company has good call back time, good follow-through,and good communication. (12650299)<BR/>","",
17,10,Order Accuracy,3.225806451612904,5,16.12903225806452,"He stated that they were able to get him the parts that he needed and provided good communication regarding the parts order. (12451583)<BR/>Connie stated that her order was accurate. (12953817)<BR/>Justin said that they were accurate with his parts order and provide free and quick delivery. (14495386)<BR/>She stated that there were no issues and the parts order was correct. (13991535)<BR/>","",
17,10,Ease of Order,3.225806451612904,5,16.12903225806452,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
17,10,Care and Respect From Staff,3.225806451612904,5,16.12903225806452,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
17,10,Parts Availability,3.225806451612904,5,16.12903225806452,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
17,10,Communication Timeliness,3.225806451612904,5,16.12903225806452,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>","",
17,10,Knowledgeable Staff,3.225806451612904,5,16.12903225806452,"Ruben stated the parts staff is very knowledgeable. (12550878)<BR/>","",
17,10,Competitive Pricing,3.225806451612904,5,16.12903225806452,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
17,10,Parts Quality,3.225806451612904,5,16.12903225806452,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
18,10,Timely Parts Arrival,1.6129032258064515,5,8.064516129032258,"Aaron said thath they had the order ready when promised. (13993929)<BR/>","",
18,10,Service Completed Successfully,1.6129032258064515,5,8.064516129032258,"Joe stated that he always buys his parts from them and they do everything well. (14496268)<BR/>","",
18,10,Communication Quality,1.6129032258064515,5,8.064516129032258,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>Tim stated XXX Company Company has good call back time, good follow-through,and good communication. (12650299)<BR/>","",
18,10,Order Accuracy,1.6129032258064515,5,8.064516129032258,"He stated that they were able to get him the parts that he needed and provided good communication regarding the parts order. (12451583)<BR/>Connie stated that her order was accurate. (12953817)<BR/>Justin said that they were accurate with his parts order and provide free and quick delivery. (14495386)<BR/>She stated that there were no issues and the parts order was correct. (13991535)<BR/>","",
18,10,Ease of Order,1.6129032258064515,5,8.064516129032258,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
18,10,Care and Respect From Staff,1.6129032258064515,5,8.064516129032258,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
18,10,Parts Availability,1.6129032258064515,5,8.064516129032258,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
18,10,Communication Timeliness,1.6129032258064515,5,8.064516129032258,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>","",
18,10,Knowledgeable Staff,1.6129032258064515,5,8.064516129032258,"Ruben stated the parts staff is very knowledgeable. (12550878)<BR/>","",
18,10,Parts Quality,1.6129032258064515,5,8.064516129032258,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
19,11,Timely Parts Arrival,3.225806451612903,5,16.129032258064516,"Aaron said thath they had the order ready when promised. (13993929)<BR/>","",
19,11,Service Completed Successfully,3.225806451612903,5,16.129032258064516,"Joe stated that he always buys his parts from them and they do everything well. (14496268)<BR/>","",
19,11,Communication Quality,3.225806451612903,5,16.129032258064516,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>Tim stated XXX Company Company has good call back time, good follow-through,and good communication. (12650299)<BR/>","",
19,11,Order Accuracy,3.225806451612903,5,16.129032258064516,"He stated that they were able to get him the parts that he needed and provided good communication regarding the parts order. (12451583)<BR/>Connie stated that her order was accurate. (12953817)<BR/>Justin said that they were accurate with his parts order and provide free and quick delivery. (14495386)<BR/>She stated that there were no issues and the parts order was correct. (13991535)<BR/>","",
19,11,Ease of Order,3.225806451612903,5,16.129032258064516,"Mike said XXX Company Company was fast with his parts order. (13188813)<BR/>Richard said XXX Company Company was efficient with his parts order. (13748534)<BR/>He stated it is easy to order parts. (13117762)<BR/>","Ryan stated that they have a slow process and sometimes they get the wrong parts to him. (12451333)<BR/>",
19,11,Care and Respect From Staff,3.225806451612903,5,16.129032258064516,"Jose stated XXX Company Company's staff is helpful in finding parts. (12451527)<BR/>Steve did not have any specifics for this rating.  He added that they have good, professional guys working there. (13439180)<BR/>","",
19,11,Parts Availability,3.225806451612903,5,16.129032258064516,"Michael stated that XXX Company has a great parts networking system online and they are well stocked with parts. (12550983)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>He stated parts were available right away and he never has had a problem with XXX Company. (13235550)<BR/>He stated the parts were available and the service was good. (13749186)<BR/>","",
19,11,Communication Timeliness,3.225806451612903,5,16.129032258064516,"Heather said that their communication and follow up were good and she received the parts in a timely manner. (13843502)<BR/>","",
19,11,Knowledgeable Staff,3.225806451612903,5,16.129032258064516,"Ruben stated the parts staff is very knowledgeable. (12550878)<BR/>","",
19,11,Competitive Pricing,3.225806451612903,5,16.129032258064516,"","He stated that they are the only provider in the area. He also stated that their pricing is too high. (12450953)<BR/>",
19,11,Parts Quality,3.225806451612903,5,16.129032258064516,"Kevin stated they have good availability and take good care of him as a customer. (13119019)<BR/>Bill stated they have good parts availability, and are knowledgeable and friendly. (13188884)<BR/>He stated that they were prompt, their customer service was fantastic and parts availability is very good. (13486227)<BR/>Sergio stated XXX Company has good quality parts. (12451865)<BR/>Scott stated they are helpful and have good inventory. (13615209)<BR/>Steve stated he would recommend because of the professionalism of their operation, and the good availability of the parts. (12198384)<BR/>","",
