year	benchmark	value	avg
1	1	17.9	9.09
1	2	17.9	9.25
1	3	0	0
1	4	17.9	9.49
1	5	10.7	8.85
1	6	3.6	1.88
1	7	7.1	9.28
1	8	7.1	9.06
1	9	3.6	9.36
1	10	0	0
1	11	0	0
1	12	10.7	8.82
1	13	3.6	9.07
1	14	0	9.39
1	15	0	9.02
1	16	0	8.88
2	1	8.6	9.18
2	2	9.7	9.27
2	3	0	0
2	4	21.5	9.57
2	5	9.7	9.03
2	6	0	0
2	7	9.7	9.19
2	8	12.9	9.08
2	9	5.4	9.37
2	10	0	0
2	11	0	0
2	12	14	9.13
2	13	8.6	9.34
2	14	0	9.51
2	15	0	9.32
2	16	0	9.12
3	1	18.8	9.19
3	2	18.8	9.33
3	3	0	0
3	4	18.8	9.57
3	5	0	9.01
3	6	0	0
3	7	6.2	9.15
3	8	6.2	8.96
3	9	18.8	9.37
3	10	0	0
3	11	0	0
3	12	6.2	9.07
3	13	6.2	9.23
3	14	0	9.47
3	15	0	9.32
3	16	0	9.06
4	1	4	9.5
4	2	4	9.49
4	3	0	0
4	4	20	9.43
4	5	20	9.23
4	6	0	0
4	7	4	9.32
4	8	20	9.19
4	9	4	9.64
4	10	0	0
4	11	0	0
4	12	20	9.39
4	13	4	9.48
4	14	0	9.38
4	15	0	9.32
4	16	0	9.4
5	1	33.3	0
5	2	0	0
5	3	0	0
5	4	33.3	9.39
5	5	33.3	9.28
5	6	0	0
5	7	0	0
5	8	0	0
5	9	0	0
5	10	0	0
5	11	0	0
5	12	0	0
5	13	0	0
5	14	0	9.53
5	15	0	9.45
5	16	0	0
