year	benchmark	value	avg
1	1	20	9.39
1	2	0	9.44
1	3	0	9.44
1	4	20	9.61
1	5	20	9.18
1	6	20	1.91
1	7	0	9.34
1	8	0	9.08
1	9	0	9.57
1	10	0	0
1	11	0	0
1	12	0	9.39
1	13	20	9.42
1	14	0	9.57
1	15	0	9.53
1	16	0	9.29
2	1	5.7	9.35
2	2	16.2	9.48
2	3	0	0
2	4	11.4	9.68
2	5	10.5	9.18
2	6	7.6	1.81
2	7	6.7	9.46
2	8	9.5	8.98
2	9	10.5	9.54
2	10	0	0
2	11	0	0
2	12	16.2	9.41
2	13	5.7	9.32
2	14	0	9.46
2	15	0	9.49
2	16	0	9.18
3	1	10	9.41
3	2	10	9.43
3	3	0	0
3	4	10	9.62
3	5	10	9.26
3	6	10	1.89
3	7	10	9.52
3	8	10	9.07
3	9	10	9.58
3	10	0	0
3	11	0	0
3	12	10	9.4
3	13	10	9.56
3	14	0	9.66
3	15	0	9.5
3	16	0	9.26
4	1	0	9.43
4	2	5.3	9.39
4	3	0	0
4	4	15.8	9.39
4	5	10.5	9.34
4	6	15.8	1.8
4	7	5.3	9.15
4	8	15.8	9.04
4	9	10.5	9.61
4	10	0	0
4	11	0	0
4	12	15.8	9.48
4	13	5.3	9.49
4	14	0	9.64
4	15	0	9.49
4	16	0	9.36
5	1	5.4	9.49
5	2	5.4	9.5
5	3	0	0
5	4	18.9	9.42
5	5	18.9	9.42
5	6	18.9	1.77
5	7	5.4	9.4
5	8	10.8	9.21
5	9	2.7	9.68
5	10	0	0
5	11	0	0
5	12	10.8	9.58
5	13	2.7	9.65
5	14	0	9.7
5	15	0	9.61
5	16	0	9.39
