year	benchmark	value	avg
1	1	4.2	9.28
1	2	8.3	9.38
1	3	0	0.00
1	4	8.3	9.39
1	5	8.3	9.06
1	6	8.3	1.86
1	7	4.2	9.26
1	8	8.3	9.00
1	9	8.3	9.40
1	10	0	0.00
1	11	0	0.00
1	12	8.3	9.38
1	13	8.3	9.30
1	14	8.3	9.55
1	15	8.3	9.23
1	16	8.3	9.12
2	1	8.3	9.30
2	2	8.3	9.40
2	3	0	0.00
2	4	8.3	9.46
2	5	8.3	9.13
2	6	8.3	1.79
2	7	8.3	9.35
2	8	8.3	8.96
2	9	8.3	9.39
2	10	0	0.00
2	11	0	0.00
2	12	8.3	9.39
2	13	8.3	9.33
2	14	4.2	9.55
2	15	4.2	9.41
2	16	8.3	9.33
3	1	8.3	9.33
3	2	8.3	9.45
3	3	0	0.00
3	4	8.3	9.45
3	5	8.3	9.14
3	6	8.3	1.78
3	7	8.3	9.20
3	8	8.3	8.92
3	9	8.3	9.44
3	10	0	0.00
3	11	0	0.00
3	12	8.3	9.33
3	13	8.3	9.35
3	14	0	9.59
3	15	8.3	9.31
3	16	8.3	9.18
4	1	7.7	9.42
4	2	7.7	9.46
4	3	0	0.00
4	4	7.7	9.38
4	5	7.7	9.22
4	6	7.7	1.71
4	7	7.7	9.35
4	8	7.7	9.00
4	9	7.7	9.50
4	10	0	0.00
4	11	0	0.00
4	12	7.7	9.42
4	13	7.7	9.43
4	14	7.7	9.58
4	15	7.7	9.39
4	16	7.7	9.15
5	1	20	9.00
5	2	0	9.50
5	3	0	0.00
5	4	20	9.40
5	5	20	9.33
5	6	0	1.59
5	7	0	8.83
5	8	0	9.32
5	9	0	9.10
5	10	0	0.00
5	11	0	0.00
5	12	0	9.38
5	13	0	9.40
5	14	20	9.60
5	15	20	9.57
5	16	0	9.15
